,index,Unnamed: 0,open,high,low,close,adjcp,volume
391,391,37094,0.1135542423946328,0.1051690689842793,0.1165874160641104,0.1151079140450966,0.0844183251223032,0.0673677229680067
392,392,37102,0.1138966175490343,0.1049028193521787,0.1166647304441688,0.114074696372473,0.0836606262050553,0.0560619756862015
393,393,37136,0.1134020724345152,0.106462287701418,0.1160462301499114,0.113615478786107,0.083323787026059,0.0603219592967752
394,394,37167,0.1114619417223313,0.106119964673072,0.115466379672578,0.1157584503957487,0.084895441359434,0.0963269521580818
395,395,37183,0.1144291978977197,0.1069567575222549,0.1176311380755843,0.1148400444186164,0.0842219201026061,0.0674089077376677
396,396,37206,0.1146574383261699,0.1069187135693739,0.1180176952296663,0.1175570161145157,0.0862144484561567,0.0582289281822098
397,397,37235,0.1153041534008066,0.1063101409089272,0.1173605451184848,0.1147635081542221,0.0841657778591193,0.0479232315893518
398,398,37265,0.1134401076686815,0.1040660265029958,0.114925193758379,0.1124674640157918,0.082481867602619,0.0669189145806756
399,399,37295,0.1112717365280474,0.1049028193521787,0.1147705649982621,0.1139981601080787,0.0836044553977205,0.0470330069528338
400,400,37332,0.1127173221257122,0.1103799732961986,0.1165101016840519,0.1203122486437123,0.0882350836362608,0.0849525635935083
401,401,37344,0.1184616002587527,0.1169221402781378,0.1226951193728369,0.1244833801675042,0.0912941575148946,0.1250073921381441
402,402,37377,0.1253471530926752,0.1276482424869581,0.1297305510036343,0.1372263835320628,0.1006396487800914,0.2818653955005108
403,403,37409,0.1351999185668076,0.1366627440635649,0.1395492560779056,0.145645168246241,0.1068139102169976,0.2098596338568372
404,404,37425,0.1424658817892979,0.1354836136765192,0.1458888877805973,0.145032907326686,0.106364815114876,0.1266125421351872
405,405,37459,0.1410963811716919,0.1371571993748851,0.1458502527098833,0.1469462701431447,0.1077680569997148,0.0924513597310105
406,406,37480,0.1450146633184998,0.1368529057899034,0.147589774649463,0.144994631895589,0.1063367939798668,0.0624878557730486
407,407,37529,0.143949502621129,0.1400479303941443,0.1485561822808784,0.1506199232472733,0.1104622705643431,0.1149012832751817
408,408,37534,0.1495796460282183,0.1425963238755407,0.1519192914554755,0.151385256695617,0.1110235644618939,0.0946140881480792
409,409,37573,0.1484003651166223,0.1414932813942571,0.1512621118518735,0.1508877928737536,0.1106587041478884,0.0776501871266969
410,410,37599,0.1504546160430313,0.1454490109419188,0.1526537412005053,0.1509643145403481,0.1107148463913751,0.1563152092186297
411,411,37625,0.1759424893819553,0.187668773720508,0.1799451127665233,0.1917189483700374,0.14060360004623,0.8549240088198758
412,412,37647,0.1863278642282254,0.1834848384936268,0.1886814165199762,0.194703789692417,0.1427926762387184,0.2667516410546677
413,413,37674,0.1888766457574273,0.1813167974839408,0.1874057808607473,0.1922546876229978,0.1409964814952446,0.170259949817942
414,414,37698,0.187088685005361,0.1826100016915628,0.1918898969344563,0.1913362816458656,0.140323031648037,0.1474657638401944
415,415,37730,0.1888766457574273,0.1853866298712122,0.1940546405912524,0.1954308769052631,0.1433259204374118,0.1274784783178026
416,416,37772,0.1914634770325217,0.1843596752956908,0.1935134546770534,0.1921398905253063,0.140912389526369,0.1091311914437055
417,417,37793,0.1893711763602203,0.1818112527952609,0.1939773409574041,0.1910684120193854,0.1401265409367954,0.0784358658094601
418,418,37809,0.187088685005361,0.1802137550026572,0.1901117104317424,0.1863615266448332,0.1366746284549192,0.089509288749588
419,419,51898,0.0707574206530761,0.064736980234149,0.073176387030474,0.0721337723413714,0.0529017320448145,0.0544842822022657
420,420,51945,0.0699205003841555,0.0614658967431794,0.0712822215845672,0.0686514525993286,0.0503478955117891,0.0983450058714696
421,421,51966,0.0710237108274188,0.0627591154603182,0.0714755149078185,0.073166990013995,0.0536595309355308,0.1460147927244462
422,422,51978,0.069578125229754,0.0635959083095011,0.073176387030474,0.072746062456526,0.0533508557107842,0.0896676917098225
423,423,52016,0.0718225813504469,0.0636719817057465,0.0751092022933049,0.0728608595542175,0.0534350190892801,0.0921630663433837
424,424,52052,0.0725073316592499,0.0673234176684265,0.0755344240105213,0.0775677303309699,0.0568869315711563,0.0930617391377809
425,425,52068,0.0837676474968807,0.0746643335466675,0.0832656850618448,0.0813179196994929,0.0596373016611954,0.2134796695080635
426,426,52093,0.0815612411220803,0.0723821896973717,0.082067334290254,0.0801316294980805,0.0587672754112019,0.1134978330475038
427,427,52112,0.0759310686915387,0.0701380752914402,0.0776991676673174,0.0758839763076942,0.0556521164167776,0.1436186839459654
428,428,52152,0.0747137380340503,0.0684644895930744,0.0783949823416333,0.0764197155606546,0.0560449693019441,0.0695304513850754
429,429,52181,0.0755887080488634,0.0784298868584739,0.0789748328189666,0.0872876169420518,0.0640153826365519,0.2334764592080694
430,430,52198,0.09133793612788,0.0877106235576647,0.0930843901361161,0.0940226476329543,0.068954728945611,0.2932566803808426
431,431,52219,0.0935443425026805,0.0894222386993949,0.09733657781586,0.099686199817936,0.0731082695108686,0.1937817333930334
432,432,52270,0.0976528443554985,0.0879388437464009,0.097877763730059,0.0966248222311621,0.0708630939206657,0.0917617788441229
433,433,52275,0.0929737269198287,0.0845536574158216,0.0925431894757069,0.0933338358512052,0.0684495201638507,0.1047909503332797
434,434,52322,0.0920607216708494,0.0848579364912866,0.0920406681246422,0.0954385320297498,0.0699931247983684,0.1194527283325869
435,435,52341,0.0943051777915423,0.0868358012651174,0.0963701701844446,0.0946349231503091,0.0694037097923401,0.102577532968936
436,436,52369,0.0915661765563303,0.0834886443779024,0.0949012264557542,0.0927598357649475,0.0680285747340548,0.0713626456251213
437,437,52396,0.092212891630967,0.0845156134629405,0.0956357056932045,0.0931807633224166,0.0683373499322698,0.0969584519595501
438,438,52430,0.0903108106646756,0.0836407911703932,0.0935482616702567,0.0926832995005532,0.0679724610544162,0.0843918171142781
439,439,52457,0.0908053557791946,0.0828039983212103,0.0926978182358239,0.0911143425749691,0.0668218092785334,0.0836209227078034
440,440,52485,0.0909575112275861,0.0875204473218095,0.0947466124418475,0.0957064162540298,0.0701895869457618,0.1071289780263412
441,441,52501,0.0962833437378925,0.0880149171426464,0.0984576142073924,0.0975432428060942,0.071536686587114,0.0727460314778361
442,442,52531,0.0979571697640075,0.0912099272373705,0.0966794277046784,0.0975815036393914,0.0715647077221231,0.1215183029340451
443,443,52554,0.0957507633892071,0.0873302710859543,0.098766856981416,0.0969692281220366,0.0711157125934699,0.0594359587391968
444,444,52589,0.0955985934290895,0.0861891846517897,0.0965634487614856,0.0955533437252412,0.0700773310226365,0.0521821591801907
445,445,52612,0.0940008378713071,0.0860370523688155,0.0951331695959296,0.0935634446443882,0.068617975458159,0.0907807365104038
446,446,52639,0.0921748418850745,0.083450614934538,0.0946692980617891,0.093065966224725,0.0682530865803054,0.0793113061696896
447,447,52665,0.0937345476969644,0.0891940185106586,0.0975298563929011,0.0986147213120151,0.0723224494851432,0.1013631102738046
448,448,52685,0.0959029188375985,0.0883952696143567,0.0992693930786909,0.0976197790704885,0.0715927717029044,0.0505030878017047
449,449,52721,0.0963213789720588,0.0890418717181677,0.0994626716557319,0.0995331418869471,0.0729960707154395,0.0882705776005541
450,450,52756,0.0982615096842427,0.0918184998978172,0.1021686159729372,0.1015995626343946,0.0745114971137834,0.0964494504473298
451,451,52758,0.1013048363279637,0.0933779682470565,0.104603967333043,0.1024031861116351,0.0751009121198117,0.0924904324612017
452,452,57337,0.0468672738484822,0.0397474426934382,0.0493641035822459,0.0493647665037532,0.0362033349956676,0.0587875626219702
453,453,57358,0.0465248986940807,0.0410026319672126,0.049750660736328,0.0494413027681475,0.0362594772391543,0.0595827454823475
454,454,57384,0.0481226542518631,0.0416872780239047,0.050987661324843,0.0509719842626346,0.0373820507523317,0.0765117978524781
455,455,57423,0.0510138109354665,0.0416872780239047,0.0516061616191004,0.0503214479119825,0.036904948797125,0.0761865437741299
456,456,57455,0.0502149404124384,0.0433988786561181,0.0528818267707497,0.0527705499814016,0.0387010864129025,0.0895874342099704
457,457,57460,0.0515463912841519,0.0435890694014901,0.0530364555308666,0.0539568255850141,0.039571098380972,0.1445405891745303
458,458,57504,0.0526876514733077,0.0469742557320694,0.0556650854680134,0.0567120727120105,0.0415917335610761,0.1287340857825949
459,459,57536,0.0551603480224508,0.0491422967417554,0.0584096796021429,0.0585106384307776,0.0429108120674191,0.0969669001174292
460,460,57538,0.0574428538890362,0.0513103377514414,0.0604198092450322,0.0602709287184476,0.0442017409014364,0.0970397654791371
461,461,57570,0.0581276041978392,0.0499410456380573,0.0606130878220732,0.0585106384307776,0.0429108120674191,0.1087203997668307
462,462,57595,0.0573667689089774,0.0510060441664597,0.0601492162879327,0.0585488992640749,0.0429388189205042,0.2674887428296257
463,463,57644,0.058508014586407,0.0519189104118881,0.0614635312565061,0.0615720160175515,0.0451559162480017,0.1044519679983778
464,464,57650,0.0595351400496115,0.0567114182992159,0.0629324602389862,0.0672355682025332,0.0493094996590316,0.15395817317034
465,465,57682,0.0657739632971712,0.0589555327051474,0.0684603130703794,0.0680009162486766,0.0498708364023545,0.1488681580481374
466,466,57702,0.068893374920951,0.0655737730833319,0.0718620720619006,0.0756543675145112,0.0554837325320896,0.1201687097128469
467,467,57750,0.0737626975509046,0.0666007421683701,0.074799944773071,0.0734731350715723,0.0538840427817814,0.1425436558558404
468,468,57754,0.0715182414302117,0.064432701158684,0.0741041448449653,0.0738940772268412,0.0541927322884521,0.1693623330432797
469,469,57783,0.0734203223965031,0.0685405629893198,0.0770806673730599,0.0756926283478084,0.0555117822309469,0.1224887850704152
470,470,57807,0.0765777837661754,0.0687687831780561,0.0789361830020425,0.078907078463371,0.0578692137442752,0.121979783558195
471,471,57845,0.0769581941547432,0.0691871796026475,0.0786269254818087,0.0763431792962603,0.0559888556223055,0.1339920080426461
472,472,57862,0.0774527392692623,0.0689209299705469,0.0779697753706271,0.0762283821985687,0.0559046636799615,0.1079642896366446
473,473,57913,0.0765016987861166,0.0728005861219631,0.0795933331132241,0.0826190069985967,0.0605914770077608,0.1728102374777178
474,474,57932,0.0798493653500728,0.0740938048391019,0.0831110563017279,0.0817388618547617,0.0599460054497901,0.1220178002686512
475,475,57953,0.0815231913761878,0.0746643335466675,0.0847346287905351,0.0846471669127469,0.0620789251168677,0.1056009174699455
476,476,57972,0.0835393925567044,0.073941658046611,0.0840001495530849,0.0822363402744249,0.0603108800457196,0.129869306997609
477,477,58003,0.0847567377259189,0.0781636372263733,0.087015351390524,0.0845323698150554,0.0619947046106756,0.1020220665883803
478,478,58033,0.0855936434831134,0.0794948853868764,0.0882910017959631,0.0900428494712484,0.0660359892528079,0.1278512532842212
479,479,58075,0.0888652250670108,0.079418811990631,0.08844563055608,0.0874406748730406,0.0641276528416013,0.0979627267274369
480,480,58077,0.0830828971880777,0.0788863127264297,0.0863968363500563,0.0871345444132631,0.0639031267134266,0.0919677026924278
481,481,58122,0.0861262238317988,0.0778973875942727,0.0881750375989805,0.0874406748730406,0.0641276528416013,0.1015362975103277
482,482,58138,0.1173964395613819,0.1093149747677962,0.1119486564840742,0.1125440002801861,0.0825380098461057,0.658229772997997
483,483,58183,0.1212766864740235,0.1150203489005523,0.1205303609698306,0.1194321034998774,0.0875896120782901,0.3461474288031491
484,484,58186,0.1169779794269216,0.1114830157774822,0.1182496383698418,0.1195086397642716,0.087645797167549,0.1599109564159533
485,485,58215,0.1168638592126965,0.1130044546833572,0.1208782683069886,0.1207714662300783,0.088571894251409,0.1282208601914351
486,486,58248,0.1183094448103613,0.1125480143058846,0.1221152688955035,0.121345466316336,0.088992868245053,0.0888735648691801
487,487,58283,0.1215810118825325,0.114982319457188,0.1246279346356677,0.1247512497939844,0.0914905768165158,0.1064372850999838
488,488,58318,0.1239396027291767,0.114982319457188,0.1246279346356677,0.1248277860583787,0.0915467619057747,0.1064584054946817
489,489,58326,0.1204778159509954,0.1139173064192688,0.1240480841583344,0.1240624526100351,0.0909854537262999,0.1200377632657197
490,490,58347,0.1221896917230029,0.1158951857026164,0.120414396772848,0.1185136975227451,0.0869160765395381,0.1156975221552939
491,491,63983,0.0771864490949196,0.0683123573101003,0.0756890527706382,0.0758457008765971,0.0556240667179204,0.0546310689454163
492,492,64002,0.0730779472421016,0.0673614616213076,0.0761529243047788,0.0759604979742887,0.0557082015325681,0.0545381392087454
493,493,64017,0.0763495288259991,0.0667148450079798,0.0766941102189778,0.0753099616236366,0.0552311567050576,0.0535380885197982
494,494,64049,0.0731920819680529,0.0691491356497664,0.0735629441845561,0.0728608595542175,0.0534350190892801,0.0959647373890122
495,495,64089,0.0714802061960454,0.0639762752907282,0.0724032579760996,0.0719807144103825,0.0527895475313095,0.0826240400780608
496,496,64117,0.0699965853642143,0.064432701158684,0.0725578867362165,0.0739706134912355,0.0542488602500147,0.0697141988189474
497,497,64127,0.0714041212159866,0.0627210860169538,0.0720553506389416,0.070296945789307,0.0515546609673105,0.0722211896695924
498,498,64173,0.0722790767190735,0.0679700342817542,0.0750318879132464,0.0770702519113067,0.056522099820999,0.1134249676857959
499,499,64198,0.0768060387063518,0.0737134378578748,0.0801731835905574,0.0831930216826542,0.0610124510014048,0.1169351772845929
500,500,64213,0.0831589821681365,0.074245937122076,0.0836909067790612,0.0840348913953922,0.0616298585785942,0.0948432444305518
501,501,64255,0.0840339376712235,0.076413978131762,0.0830724064848038,0.0813944559638872,0.05969340105891,0.2090686750753995
502,502,64285,0.0773386190550372,0.0685786069422009,0.0786655752987328,0.0762283821985687,0.0559046636799615,0.101288132872627
503,503,64301,0.0754745733229121,0.0675516378571628,0.0786655752987328,0.0768023822848264,0.0563256376736056,0.0828753727749663
504,504,64323,0.0754365380887458,0.0670571680363259,0.0776605178503932,0.0763049038651632,0.0559608059234483,0.0826092558017723
505,505,64345,0.0752463328944619,0.0699478990555851,0.0776218680334691,0.079787223607206,0.0585146424564737,0.0842249659961644
506,506,64384,0.0769581941547432,0.0729907623578183,0.0790134826358908,0.0831547462515572,0.0609843441748513,0.3264399885105049
507,507,64407,0.0812188659676788,0.0741318342824662,0.0829950921047453,0.0843410364529695,0.0618543561429208,0.129398322195845
508,508,64426,0.0825503168393923,0.0746643335466675,0.0838068709760438,0.0836904855045176,0.0613772827515622,0.1119718845305779
509,509,64455,0.0847947729600852,0.0750827299712589,0.0854304287186409,0.0830016737227685,0.0608721168155741,0.0862092270780355
510,510,64501,0.0809906110275024,0.0720018227161445,0.0807530193216806,0.0780652087506331,0.0572518204490099,0.0778413266987132
511,511,64525,0.0760071536715975,0.0700620018951948,0.0776218680334691,0.0802847020268692,0.0588795598981754,0.0743881421656007
512,512,64553,0.0787461549068095,0.0730287918011827,0.0813328697990139,0.0809735138086183,0.0593847115522394,0.1045860825047097
513,513,64570,0.1104728660050193,0.1034194243991847,0.1113688207529511,0.1087938109116631,0.0797876540379907,0.5262695469252924
514,514,64597,0.1058317838035159,0.0971054776059819,0.104256059995885,0.1035512008819504,0.0759428029794036,0.1690444711030758
515,515,64619,0.1004679160590431,0.09508956887927,0.1036375597016275,0.1023266498472408,0.075044769876325,0.0887859152311837
516,516,64649,0.1020276218709331,0.0930356452187105,0.1027484664502706,0.1030919832955844,0.0756060066461795,0.1241129434226865
517,517,64682,0.1015330912681401,0.0951656422755154,0.1053770963874174,0.1034363891864589,0.0758585824732115,0.0878471136868604
518,518,64692,0.1032830022743139,0.0936442178791571,0.1030963737874285,0.102556244042624,0.075213153761013,0.1059768604955688
519,519,64723,0.1015711265023064,0.0991213718231771,0.1041400810526922,0.1048522881810542,0.076896992607893,0.126563965227382
520,520,64771,0.104956828300429,0.0960024351246983,0.106034246498599,0.1060768392157638,0.0777950685567438,0.0816007569549458
521,521,64796,0.1041199225432345,0.095622082652988,0.1052224676273005,0.1040869401349108,0.0763357129922664,0.0738104993706121
522,522,64815,0.1044622831859099,0.0957361854925977,0.1064594682158154,0.105464563698409,0.0773460305823184,0.0694903226351493
523,523,64842,0.1041959930115671,0.0964208315492898,0.1061115608786574,0.1044696068590826,0.0766163813639278,0.0558740041733899
524,524,64872,0.1035873276828229,0.0996919150402594,0.1061888752587159,0.110094898210767,0.0807419007941763,0.103631440664363
525,525,64903,0.1064784988781525,0.1036096006350399,0.1106730060786351,0.1142277543034618,0.0837728107185603,0.069401616977418
526,526,64922,0.1133640226886227,0.1055113920126254,0.1129150641154897,0.1136537542172041,0.0833518795706885,0.1134682644949267
527,527,64955,0.1198311008763587,0.1106081934849349,0.1192546958181813,0.1199678427528378,0.0879824649634566,0.1964217827302754
528,528,64968,0.1194887257219572,0.113118557522967,0.1228883979498779,0.1230674957707087,0.0902557473802131,0.122603891221519
529,529,65015,0.123483092848824,0.1169221402781378,0.1253237493099837,0.1226082927821426,0.0899189938927611,0.1019460331674677
530,530,65025,0.1210864812797396,0.1135369539475584,0.121496768601246,0.1195469151953687,0.0876738183025582,0.0650423675117639
531,531,65062,0.1187278904330954,0.1111406927491361,0.1203757322097137,0.1217281476383076,0.0892734794890183,0.0732508089111168
532,532,72345,0.0752843681286282,0.0709368241877421,0.0761142597416444,0.0803995137223606,0.0589637661224434,0.0727523675962455
533,533,72373,0.0780233693638402,0.0715834408010698,0.0814101841790724,0.0786774842679878,0.0577008298595872,0.0473888856034941
534,534,72407,0.0767679889604593,0.068084137121364,0.0783949823416333,0.0764197155606546,0.0560449693019441,0.0679453657629953
535,535,72417,0.0776049092293799,0.0722300429048808,0.0800572046473647,0.0823511373721165,0.0603950577061396,0.0482611579045188
536,536,72450,0.0813329861819039,0.0718877198765348,0.0835362780189443,0.0820449923145392,0.0601705172960408,0.0324293100389459
537,537,72477,0.0812569012018451,0.0734471882257742,0.0850438715645588,0.0835756884068261,0.0612930908092182,0.0544209210181719
538,538,72521,0.0815612411220803,0.0726864687728366,0.0840388141162192,0.0820449923145392,0.0601705172960408,0.02701509685813
539,539,72530,0.0808764908132773,0.0737134378578748,0.083845520792968,0.0836904855045176,0.0613772827515622,0.0496160312243914
540,540,72569,0.0841480723971747,0.0766041688771339,0.0874019085446061,0.0869432110511772,0.0637627782456718,0.0568033015400991
541,541,72587,0.0861642735776912,0.0793427385943855,0.0894120381874954,0.089086168063019,0.0653343897332746,0.0492200238238051
542,542,72610,0.0895119401416474,0.0798372084152224,0.090958281550034,0.0892775160229048,0.0654746667914091,0.0646463601111776
543,543,72644,0.0874576892152384,0.0806740012644054,0.0910355959300925,0.0897367190114709,0.0658115059704054,0.0651500815247234
544,544,72681,0.0875337741952972,0.0823475724532545,0.0908423173530514,0.0927215603338505,0.0680005393171216,0.0515305950037593
545,545,72699,0.0912618511478213,0.0816248969531981,0.0935482616702567,0.091956212287707,0.0674392168557227,0.0407591937078119
546,546,72725,0.0912238014019288,0.0824236458494999,0.0944373549216137,0.092415429874073,0.0677760131889468,0.0665165710616799
547,547,72747,0.0912238014019288,0.0848959804441676,0.0943213907246311,0.0951706624032695,0.069796648369051,0.0644393802431379
548,548,72778,0.0938486824229157,0.0845916868591859,0.0957516698901871,0.0944435897882232,0.0692634470161297,0.0522265120090563
549,549,72808,0.0924411320594172,0.0877866969539101,0.0964088200013687,0.0964334888690762,0.0707227454529109,0.0514186569118603
550,550,72820,0.093886717657082,0.086265258048035,0.096988670478702,0.0943287926905316,0.0691792407918616,0.0463645464606442
551,551,72853,0.0934682575226217,0.0859990084159345,0.0955970411300702,0.0966248222311621,0.0708630939206657,0.0536943794405629
552,552,72897,0.0940769228513659,0.0862272286046707,0.0969113560986436,0.0942139809950402,0.0690950488495176,0.0445101758061654
553,553,72914,0.0939247674029745,0.0864934782367713,0.0951331695959296,0.0954002711964525,0.069965046535663,0.0465440698155766
554,554,72952,0.0941910575773172,0.0845536574158216,0.0908423173530514,0.0913439367703522,0.0669901645993732,0.087534531845331
555,555,72973,0.0905771008390183,0.0829561451137012,0.0930843901361161,0.0919944877188041,0.0674673236822762,0.064069773335924
556,556,72998,0.0926693869995936,0.0835647177741478,0.0938961690074147,0.0935251692132911,0.0685898829135296,0.0463032973160201
557,557,73025,0.0917183465164479,0.083108291906192,0.0932003543330987,0.0917648789256211,0.067298896951816,0.0490246601728492
558,558,75759,0.0805341156588758,0.0719257493198991,0.0801731835905574,0.0775294694976726,0.0568588961542231,0.0829281737617111
559,559,75787,0.0797352306241215,0.0712411177727238,0.0818354058962888,0.0797489627739087,0.0584866356033886,0.0682885721768367
560,560,75794,0.078099454343899,0.0690350328101567,0.08028914778754,0.0777590636930558,0.0570272800389111,0.0552879132205222
561,561,75822,0.077719029443605,0.071431294008579,0.0807530193216806,0.0815092530615788,0.059777607283178,0.0667995843506322
562,562,75867,0.0795069901956713,0.0713932500556979,0.0826858345845115,0.0813179196994929,0.0596373016611954,0.0590716319306574
563,563,75890,0.0811047312417276,0.0715453968481888,0.0816034627561134,0.0790984264232567,0.05800956221203,0.0647582982030767
564,564,75897,0.0782896595381829,0.0719257493198991,0.0805210909277154,0.0820832677456363,0.060198552712974,0.0432598484400476
565,565,75931,0.0819416515106481,0.072420219140736,0.0831497208648622,0.0819301952168476,0.0600862967898486,0.0406282472606847
566,566,75966,0.0785559497125256,0.0701761047348046,0.0805983905615637,0.0794810931474285,0.0582901877379192,0.0578012401895766
567,567,75994,0.0785559497125256,0.0764900515280074,0.0819900199101956,0.0859482542118509,0.063033086181509,0.1208107697116642
568,568,76015,0.0835774423025968,0.0765280954808885,0.0870540012074481,0.0859099933785536,0.0630050650464998,0.0719571847358682
569,569,76047,0.0810286462616688,0.0746643335466675,0.0835362780189443,0.0839200942977006,0.0615456952000983,0.0612438645253401
570,570,76074,0.0811808162217863,0.0752729062071141,0.0845026856503598,0.0827338040962883,0.0606756832320288,0.103682129611638
571,571,76097,0.0866968539263766,0.0796470321793672,0.0879430944588051,0.0860630659073422,0.063117292405777,0.1103867989084978
572,572,76115,0.0856697284631722,0.0766802277638626,0.0857396862388747,0.0836904855045176,0.0613772827515622,0.1333974689318992
573,573,76142,0.0857458134432309,0.076756301160108,0.0868993724473312,0.0842645001885752,0.0617982567452062,0.0431299580126552
574,574,76177,0.083006812208019,0.074245937122076,0.0853917789017167,0.0830782099871629,0.0609282447771368,0.0565910415733848
575,575,76200,0.0817894815505305,0.0729146889615729,0.0837295565959854,0.0827338040962883,0.0606756832320288,0.0456876378105753
576,576,76243,0.0824742318593335,0.0750827299712589,0.0845026856503598,0.0849533119703243,0.0623034226811943,0.0516573173719469
577,577,76268,0.0844523978056837,0.0761857724525425,0.0867060938702902,0.0844941089817581,0.0619666120660461,0.0568983433162398
578,578,76279,0.0832350671481953,0.0740557608862208,0.0851985003246757,0.0825807461652995,0.0605634415908276,0.0380895758179928
579,579,76304,0.0817514463163642,0.0748925537354038,0.0853917789017167,0.085565587487679,0.0627524606556197,0.0355762488489384
580,580,76347,0.0854034382888294,0.0783538134622285,0.0883683161760215,0.0873641532064461,0.0640715248800386,0.0460477405401751
581,581,76374,0.0856697284631722,0.0771746975846995,0.08844563055608,0.0856421237520734,0.0628085743352583,0.0454004004426834
582,582,76408,0.0864685989862003,0.0769084479525989,0.0857783360557988,0.0842262393552779,0.0617701927644249,0.0817412075796871
583,583,76423,0.0840719874171159,0.0781255932734922,0.0875178727415887,0.0878616170283095,0.0644362852205757,0.0560545835480572
584,584,76442,0.0865066487320927,0.0783918429055929,0.090223817058794,0.0880146895570982,0.0645485982713972,0.0468513715584316
585,585,76467,0.0876859296436887,0.079114532915166,0.0905330745790278,0.0878616170283095,0.0644362852205757,0.0461955833030607
586,586,76515,0.0863164435378088,0.0784679163018383,0.088638909133121,0.0876320228329263,0.0642679441816598,0.0444235821879038
587,587,76530,0.0865827337121515,0.0782016666697377,0.0889481666533549,0.0873641532064461,0.0640715248800386,0.0445767050494639
588,588,76570,0.0863544787719751,0.0786961364905746,0.0885615947530626,0.0889331101320302,0.0652221338101492,0.0646822647821641
589,589,76574,0.0868870591206606,0.0798372084152224,0.0906103742128761,0.0901193857356427,0.0660920743685984,0.0683973422095311
590,590,76606,0.0893217204356374,0.081929176028663,0.0930843901361161,0.0913439367703522,0.0669901645993732,0.0778392146592434
591,591,76630,0.0895499753758138,0.0808261335473795,0.09165409622435,0.0909230092128832,0.0666815465023229,0.0737851548969746
592,592,76670,0.0906151360731846,0.0845536574158216,0.0942054117814383,0.0935251692132911,0.0685898829135296,0.0823779874798299
593,593,76682,0.0903108106646756,0.0829181156703368,0.0936255760503152,0.092415429874073,0.0677760131889468,0.0711165930268904
594,594,76725,0.0907673060333022,0.081929176028663,0.0930843901361161,0.0922623573452843,0.0676637144200493,0.0607306389341803
595,595,76748,0.0943051777915423,0.086265258048035,0.0968340417185851,0.0960890829782016,0.0704702267535752,0.0753237756507192
596,596,76763,0.0914900915762715,0.0822714990570091,0.087556537304723,0.0865605297292056,0.0634821527197825,0.1825615237097549
597,597,76789,0.0848328081942516,0.0798752378585868,0.0873245941645476,0.0903872553621229,0.0662886364894602,0.1103424460796322
598,598,76819,0.0905390510931258,0.0857708027367149,0.0943600405415552,0.0962421555069903,0.0705825398043968,0.1330384222220343
599,599,76860,0.0954464234689719,0.0882431228218659,0.0986508927844334,0.0985381850476208,0.0722663643693527,0.0861764904662537
600,600,76871,0.0977289293355573,0.0894983120956403,0.1008929508212879,0.0997627360823303,0.0731644260362794,0.0644087556708259
601,601,76897,0.0977669645697236,0.0883952696143567,0.0978004493500006,0.0986529821453123,0.0723505420297726,0.2080158233997074
602,602,76931,0.0980332547440663,0.090106884756087,0.1008929508212879,0.1006811566572624,0.0738379758569555,0.0881808159230878
603,603,76964,0.0985658350927517,0.09143813291659,0.1024392089300367,0.1011403596458285,0.0741747007805593,0.0665091789235356
604,604,76977,0.0990984154414371,0.0918184998978172,0.1031736734212768,0.1018291714275776,0.0746799095623196,0.0743406212775303
605,605,77023,0.1002777108647592,0.0916283091524452,0.1032509878013353,0.1008342145882512,0.0739502174981567,0.0739467259164138
606,606,77048,0.1011526663678461,0.0924651020016282,0.1034829309415106,0.1016378380654917,0.0745395753764888,0.0457615591920181
607,607,77074,0.0995549253217899,0.0919706321807912,0.1034056165614522,0.1018674322608748,0.074708002106949,0.0361475555255176
608,608,77091,0.101723296462424,0.0937583207187669,0.1045266529529845,0.1042017372326024,0.0764199049346103,0.0476814030700605
609,609,77132,0.1038155826229993,0.0967631545776359,0.10622752507564,0.106344708842244,0.0779915592679853,0.0739013170678132
610,610,77152,0.1045383681659686,0.0988551221910764,0.1073485614671724,0.1094060864290179,0.0802366920124161,0.0559489815745676
611,611,77182,0.1089892451731881,0.1039138942200216,0.1127990999185071,0.1125057394468889,0.0825099315834003,0.0971622637683852
612,612,77217,0.1094457405418148,0.1007188841252975,0.1114847849499337,0.1101714344751613,0.0807979716280427,0.1041890190843885
613,613,77238,0.1091033653874133,0.104294246691732,0.1092427269130791,0.1141129572057702,0.0836886473400645,0.1226989329976597
614,614,77267,0.1120706070510755,0.1050169221917885,0.1155436940526365,0.1151844357116911,0.0844744245200177,0.0525992869754749
615,615,77289,0.1149998134805714,0.1056254948522351,0.1164327873039934,0.1146869718898278,0.0841096213337085,0.0333712796424739
616,616,78886,0.0703769957527821,0.0643185838095575,0.073369665607515,0.0724399173989487,0.0531262581729892,0.0815014910998655
617,617,78920,0.073306202182278,0.0681602105176094,0.0758050169676208,0.0785626725724964,0.0576166379172432,0.0788192009732277
618,618,78930,0.0762354086117739,0.0682362839138548,0.0783949823416333,0.0772998607044896,0.0574755182255891,0.067886228657841
619,619,78952,0.0764256138060578,0.0686166363855652,0.080095869210499,0.0790218901588624,0.058745324093919,0.0839345605690678
620,620,78997,0.0739529172569147,0.0681602105176094,0.0775445536534106,0.0779503970551416,0.0579551909271269,0.1049314009580209
621,621,79013,0.0744854976056001,0.0709748536311064,0.0779697753706271,0.080016832400389,0.059479000814895,0.0975244785374548
